year,artist,title
2019,KHALID & NORMANI,Love Lies
2019,LUKE COMBS,Beautiful Crazy
2019,LAUREN DAIGLE,You Say
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,"CARDI B, BAD BUNNY & J BALVIN",I Like It
2019,GESAFFELSTEIN & THE WEEKND,Lost In The Fire
2019,CALBOY,Envy Me
2019,DEAN LEWIS,Be Alright
2019,A BOOGIE WIT DA HOODIE featuring 6IX9INE,Swervin
2019,CITY GIRLS featuring CARDI B,Twerk
2019,PARDISON FONTAINE faeturing CARDI B,Backin' It Up
2019,JASON ALDEAN,Girl Like You
2019,SCOTTY McCREERY,This Is It
2019,THOMAS RHETT,Sixteen
2019,MARK RONSON featuring MILEY CYRUS,Nothing Breaks Like A Heart
2019,THE CHAINSMOKERS featuring KELSEA BALLERINI,This Feeling
2019,DIERKS BENTLEY featuring BROTHERS OSBORNE,Burning Man
2019,CHRIS BROWN,Undecided
2019,JIMMIE ALLEN,Best Shot
2019,LIL BABY,Pure Cocaine
2019,FUTURE featuring TRAVIS SCOTT,First Off
2019,LIL WAYNE,Uproar
2019,DUSTIN LYNCH,Good Girl
2019,JUICE WRLD,Armed And Dangerous
2019,KHALID & KANE BROWN,Saturday Nights
2019,LOGIC,Keanu Reeves
2019,JACQUEES,You
2019,KODAK BLACK,Calling My Spirit
2019,YO GOTTI featuring LIL BABY,Put A Date On It
2019,FRENCH MONTANA featuring DRAKE,No Stylist
2019,ANUEL AA & ROMEO SANTOS,Ella Quiere Beber
2019,JORDAN DAVIS,Take It From Me
2019,LUKE BRYAN,What Makes You Country
2019,CHRIS STAPLETON,Millionaire
2019,FUTURE,Crushed Up
2019,XXXTENTACION & LIL PUMP featuring MALUMA & SWAE LEE,Arms Around You
2019,YNW MELLY featuring KANYE WEST,Mixed Personalities
2019,BILLIE EILISH,bury a friend
2019,TRAVIS SCOTT,Yosemite
2019,BILLIE EILISH,When The Party's Over
2019,ANUEL AA & KAROL G,Secreto
2019,YNW MELLY,Murder On My Mind
2019,ZARA LARSSON,Ruin My Life
2019,LUKAS GRAHAM,Love Someone
2019,BILLIE EILISH & KHALID,Lovely
2019,JAKE OWEN,Down To The Honkytonk
2019,KEHLANI featuring TY DOLLA $IGN,Nights Like This
2019,A BOOGIE WIT DA HOODIE featuring OFFSET & TYGA,Startender
2019,BENNY BLANCO & JUICE WRLD featuring BRENDON URIE,Roses
2019,LAUV & TROYE SIVAN,I'm So Tired...
2019,LOUD LUXURY featuring BRANDO,Body
2019,ELLA MAI,Shot Clock
2019,XXXTENTACION,Sauce!
2019,DADDY YANKEE featuring SNOW,Con Calma
2019,CARRIE UNDERWOOD,Love Wins
2019,RICH THE KID,Splashin'
2019,OLD DOMINION,Make It Sweet
2019,TORY LANEZ & RICH THE KID,Talk To Me
2019,MIDLAND,Burn Out
2019,BRETT YOUNG,Here Tonight
2019,XXXTENTACION,BAD!
2019,JON PARDI,Night Shift
2019,RUSSELL DICKERSON,Blue Tacoma
2019,ALEC BENJAMIN featuring ALESSIA CARA,Let Me Down Slowly
2019,ARIANA GRANDE,7 Rings
2019,HALSEY,Without Me
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,ARIANA GRANDE,"Thank U, Next"
2019,TRAVIS SCOTT,Sicko Mode
2019,PANIC! AT THE DISCO,High Hopes
2019,MARSHMELLO & BASTILLE,Happier
2019,POST MALONE,Wow.
2019,MAROON 5 featuring CARDI B,Girls Like You
2019,LIL BABY & GUNNA,Drip Too Hard
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,KODAK BLACK featuring TRAVIS SCOTT & OFFSET,Zeze
2019,CARDI B,Money
2019,MEEK MILL featuring DRAKE,Going Bad
2019,GUCCI MANE & BRUNO MARS & KODAK BLACK,Wake Up In The Sky
2019,SHECK WES,Mo Bamba
2019,5 SECONDS OF SUMMER,Youngblood
2019,"DJ SNAKE featuring SELENA GOMEZ, OZUNA & CARDI B",Taki Taki
2019,BAD BUNNY featuring DRAKE,MIA
2019,POST MALONE,Better Now
2019,FLIPP DINERO,Leave Me Alone
2019,ARIANA GRANDE,Breathin'
2019,KHALID,Better
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,JUICE WRLD,Lucid Dreams
2019,J. COLE,Middle Child
2019,BAZZI featuring CAMILA CABELLO,Beautiful
2019,ELLIE GOULDING x DIPLO featuring SWAE LEE,Close To Me
2019,CITY GIRLS featuring CARDI B,Twerk
2019,ELLA MAI,Trip
2019,DAN + SHAY,Speechless
2019,KHALID & NORMANI,Love Lies
2019,GESAFFELSTEIN & THE WEEKND,Lost In The Fire
2019,21 SAVAGE,A Lot
2019,AVA MAX,Sweet But Psycho
2019,PINKFONG,Baby Shark
2019,"CARDI B, BAD BUNNY & J BALVIN",I Like It
2019,LOGIC,Keanu Reeves
2019,LAUREN DAIGLE,You Say
2019,PARDISON FONTAINE faeturing CARDI B,Backin' It Up
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,LUKE COMBS,Beautiful Crazy
2019,FUTURE,Crushed Up
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,CALBOY,Envy Me
2019,A BOOGIE WIT DA HOODIE featuring 6IX9INE,Swervin
2019,FUTURE featuring TRAVIS SCOTT,First Off
2019,DIERKS BENTLEY featuring BROTHERS OSBORNE,Burning Man
2019,THOMAS RHETT,Sixteen
2019,IMAGINE DRAGONS,Natural
2019,JASON ALDEAN,Girl Like You
2019,DEAN LEWIS,Be Alright
2019,SCOTTY McCREERY,This Is It
2019,MARK RONSON featuring MILEY CYRUS,Nothing Breaks Like A Heart
2019,CHRIS BROWN,Undecided
2019,THE CHAINSMOKERS featuring KELSEA BALLERINI,This Feeling
2019,FUTURE,Jumping On A Jet
2019,DUSTIN LYNCH,Good Girl
2019,LIL WAYNE,Uproar
2019,JIMMIE ALLEN,Best Shot
2019,ANUEL AA & ROMEO SANTOS,Ella Quiere Beber
2019,KODAK BLACK,Calling My Spirit
2019,JUICE WRLD,Armed And Dangerous
2019,XXXTENTACION & LIL PUMP featuring MALUMA & SWAE LEE,Arms Around You
2019,FUTURE,Never Stop
2019,BLUEFACE,Thotiana
2019,JACQUEES,You
2019,ANUEL AA & KAROL G,Secreto
2019,FRENCH MONTANA featuring DRAKE,No Stylist
2019,LUKE BRYAN,What Makes You Country
2019,YNW MELLY featuring KANYE WEST,Mixed Personalities
2019,CAMILA CABELLO,Consequences
2019,CHRIS STAPLETON,Millionaire
2019,TRAVIS SCOTT,Yosemite
2019,KHALID & KANE BROWN,Saturday Nights
2019,FUTURE,Temptation
2019,ZARA LARSSON,Ruin My Life
2019,JORDAN DAVIS,Take It From Me
2019,FUTURE,Rocket Ship
2019,A BOOGIE WIT DA HOODIE featuring OFFSET & TYGA,Startender
2019,MUSTARD & MIGOS,Pure Water
2019,BILLIE EILISH & KHALID,Lovely
2019,FUTURE,F&N
2019,JAKE OWEN,Down To The Honkytonk
2019,LOUD LUXURY featuring BRANDO,Body
2019,LUKAS GRAHAM,Love Someone
2019,BILLIE EILISH,When The Party's Over
2019,KEHLANI featuring TY DOLLA $IGN,Nights Like This
2019,LIL BABY,Pure Cocaine
2019,SILK CITY x DUA LIPA,Electricity
2019,CODY JOHNSON,On My Way To You
2019,OLD DOMINION,Make It Sweet
2019,CARRIE UNDERWOOD,Love Wins
2019,TORY LANEZ & RICH THE KID,Talk To Me
2019,YNW MELLY,Murder On My Mind
2019,MAREN MORRIS,GIRL
2019,BENNY BLANCO & JUICE WRLD featuring BRENDON URIE,Roses
2019,HIKARU UTADA & SKRILLEX,Face My Fears
2019,ARIANA GRANDE,Imagine
2019,FUTURE,Call The Coroner
2019,HALSEY,Without Me
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,TRAVIS SCOTT,Sicko Mode
2019,PANIC! AT THE DISCO,High Hopes
2019,ARIANA GRANDE,"Thank U, Next"
2019,MARSHMELLO & BASTILLE,Happier
2019,MAROON 5 featuring CARDI B,Girls Like You
2019,LIL BABY & GUNNA,Drip Too Hard
2019,POST MALONE,Wow.
2019,KODAK BLACK featuring TRAVIS SCOTT & OFFSET,Zeze
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,GUCCI MANE & BRUNO MARS & KODAK BLACK,Wake Up In The Sky
2019,CARDI B,Money
2019,SHECK WES,Mo Bamba
2019,POST MALONE,Better Now
2019,5 SECONDS OF SUMMER,Youngblood
2019,MEEK MILL featuring DRAKE,Going Bad
2019,ARIANA GRANDE,Breathin'
2019,"DJ SNAKE featuring SELENA GOMEZ, OZUNA & CARDI B",Taki Taki
2019,BAD BUNNY featuring DRAKE,MIA
2019,FLIPP DINERO,Leave Me Alone
2019,KHALID,Better
2019,JUICE WRLD,Lucid Dreams
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,DAN + SHAY,Speechless
2019,BAZZI featuring CAMILA CABELLO,Beautiful
2019,GESAFFELSTEIN & THE WEEKND,Lost In The Fire
2019,KHALID & NORMANI,Love Lies
2019,ELLA MAI,Trip
2019,"CARDI B, BAD BUNNY & J BALVIN",I Like It
2019,IMAGINE DRAGONS,Natural
2019,ELLIE GOULDING x DIPLO featuring SWAE LEE,Close To Me
2019,SAM SMITH & NORMANI,Dancing With A Stranger
2019,21 SAVAGE,A Lot
2019,LAUREN DAIGLE,You Say
2019,AVA MAX,Sweet But Psycho
2019,PINKFONG,Baby Shark
2019,LUKE COMBS,She Got The Best Of Me
2019,A BOOGIE WIT DA HOODIE featuring 6IX9INE,Swervin
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,CALBOY,Envy Me
2019,LUKE COMBS,Beautiful Crazy
2019,THOMAS RHETT,Sixteen
2019,DEAN LEWIS,Be Alright
2019,PARDISON FONTAINE faeturing CARDI B,Backin' It Up
2019,JASON ALDEAN,Girl Like You
2019,DIERKS BENTLEY featuring BROTHERS OSBORNE,Burning Man
2019,JIMMIE ALLEN,Best Shot
2019,LIL WAYNE,Uproar
2019,MARK RONSON featuring MILEY CYRUS,Nothing Breaks Like A Heart
2019,THE CHAINSMOKERS featuring KELSEA BALLERINI,This Feeling
2019,SCOTTY McCREERY,This Is It
2019,DUSTIN LYNCH,Good Girl
2019,CITY GIRLS featuring CARDI B,Twerk
2019,KODAK BLACK,Calling My Spirit
2019,CHRIS BROWN,Undecided
2019,KHALID & KANE BROWN,Saturday Nights
2019,JUICE WRLD,Armed And Dangerous
2019,FUTURE,Crushed Up
2019,CAMILA CABELLO,Consequences
2019,JACQUEES,You
2019,XXXTENTACION & LIL PUMP featuring MALUMA & SWAE LEE,Arms Around You
2019,FRENCH MONTANA featuring DRAKE,No Stylist
2019,BILLIE EILISH & KHALID,Lovely
2019,A BOOGIE WIT DA HOODIE featuring OFFSET & TYGA,Startender
2019,ANUEL AA & ROMEO SANTOS,Ella Quiere Beber
2019,LIL BABY,Pure Cocaine
2019,SILK CITY x DUA LIPA,Electricity
2019,KEHLANI featuring TY DOLLA $IGN,Nights Like This
2019,TRAVIS SCOTT,Yosemite
2019,CHRIS STAPLETON,Millionaire
2019,TORY LANEZ & RICH THE KID,Talk To Me
2019,LUKE BRYAN,What Makes You Country
2019,BILLIE EILISH,When The Party's Over
2019,BLUEFACE,Thotiana
2019,JORDAN DAVIS,Take It From Me
2019,ZARA LARSSON,Ruin My Life
2019,JAKE OWEN,Down To The Honkytonk
2019,ALEC BENJAMIN featuring ALESSIA CARA,Let Me Down Slowly
2019,FUTURE,Jumping On A Jet
2019,LUKAS GRAHAM,Love Someone
2019,LOUD LUXURY featuring BRANDO,Body
2019,FUTURE & JUICE WRLD,Fine China
2019,SKI MASK THE SLUMP GOD featuring JUICE WRLD,Nuketown
2019,XXXTENTACION,Bad!
2019,CARRIE UNDERWOOD,Love Wins
2019,BENNY BLANCO & JUICE WRLD featuring BRENDON URIE,Roses
2019,METRO BOOMIN featuring GUNNA,Space Cadet
2019,LIL PUMP,Butterfly Doors
2019,YOUNGBOY NEVER BROKE AGAIN,Valuable Pain
2019,RUSSELL DICKERSON,Blue Tacoma
2019,LIL BABY,Close Friends
2019,21 SAVAGE,Can't Leave Without It
2019,NICKI MINAJ featuring LIL WAYNE,Good Form
2019,BRETT YOUNG,Here Tonight
2019,BILLIE EILISH,idontwannabeyouanymore
2019,BILLIE EILISH,Ocean Eyes
2019,MIDLAND,Burn Out
2019,RICH THE KID,Splashin
2019,OLD DOMINION,Make It Sweet
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,HALSEY,Without Me
2019,ARIANA GRANDE,"Thank U, Next"
2019,TRAVIS SCOTT,Sicko Mode
2019,PANIC! AT THE DISCO,High Hopes
2019,MARSHMELLO & BASTILLE,Happier
2019,MAROON 5 featuring CARDI B,Girls Like You
2019,LIL BABY & GUNNA,Drip Too Hard
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,KODAK BLACK featuring TRAVIS SCOTT & OFFSET,Zeze
2019,POST MALONE,Wow.
2019,GUCCI MANE & BRUNO MARS & KODAK BLACK,Wake Up In The Sky
2019,POST MALONE,Better Now
2019,SHECK WES,Mo Bamba
2019,ARIANA GRANDE,Breathin'
2019,5 SECONDS OF SUMMER,Youngblood
2019,CARDI B,Money
2019,MEEK MILL featuring DRAKE,Going Bad
2019,"DJ SNAKE featuring SELENA GOMEZ, OZUNA & CARDI B",Taki Taki
2019,BAD BUNNY featuring DRAKE,MIA
2019,FLIPP DINERO,Leave Me Alone
2019,JUICE WRLD,Lucid Dreams
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,KHALID,Better
2019,DAN + SHAY,Speechless
2019,ELLA MAI,Trip
2019,BAZZI featuring CAMILA CABELLO,Beautiful
2019,KHALID & NORMANI,Love Lies
2019,IMAGINE DRAGONS,Natural
2019,"CARDI B, BAD BUNNY & J BALVIN",I Like It
2019,ELLIE GOULDING x DIPLO featuring SWAE LEE,Close To Me
2019,LUKE COMBS,She Got The Best Of Me
2019,21 SAVAGE,A Lot
2019,LAUREN DAIGLE,You Say
2019,CHRIS BROWN,Undecided
2019,LIL WAYNE,Uproar
2019,AVA MAX,Sweet But Psycho
2019,PINKFONG,Baby Shark
2019,JIMMIE ALLEN,Best Shot
2019,A BOOGIE WIT DA HOODIE featuring 6IX9INE,Swervin
2019,LUKE COMBS,Beautiful Crazy
2019,DEAN LEWIS,Be Alright
2019,MARK RONSON featuring MILEY CYRUS,Nothing Breaks Like A Heart
2019,DUSTIN LYNCH,Good Girl
2019,THOMAS RHETT,Sixteen
2019,FUTURE,Crushed Up
2019,DIERKS BENTLEY featuring BROTHERS OSBORNE,Burning Man
2019,PARDISON FONTAINE faeturing CARDI B,Backin' It Up
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,JASON ALDEAN,Girl Like You
2019,THE CHAINSMOKERS featuring KELSEA BALLERINI,This Feeling
2019,CAMILA CABELLO,Consequences
2019,SCOTTY McCREERY,This Is It
2019,JUICE WRLD,Armed And Dangerous
2019,XXXTENTACION & LIL PUMP featuring MALUMA & SWAE LEE,Arms Around You
2019,KODAK BLACK,Calling My Spirit
2019,TORY LANEZ & RICH THE KID,Talk To Me
2019,JACQUEES,You
2019,A BOOGIE WIT DA HOODIE featuring OFFSET & TYGA,Startender
2019,KIP MOORE,Last Shot
2019,FRENCH MONTANA featuring DRAKE,No Stylist
2019,SILK CITY x DUA LIPA,Electricity
2019,CALBOY,Envy Me
2019,ANUEL AA & ROMEO SANTOS,Ella Quiere Beber
2019,BILLIE EILISH & KHALID,Lovely
2019,LIL BABY,Pure Cocaine
2019,CHRIS STAPLETON,Millionaire
2019,BILLIE EILISH,When The Party's Over
2019,JORDAN DAVIS,Take It From Me
2019,21 SAVAGE,Can't Leave Without It
2019,TRAVIS SCOTT,Yosemite
2019,FUTURE & JUICE WRLD,Fine China
2019,ARIANA GRANDE,Imagine
2019,LUKE BRYAN,What Makes You Country
2019,JAKE OWEN,Down To The Honkytonk
2019,ZARA LARSSON,Ruin My Life
2019,XXXTENTACION,Bad!
2019,LIL' DUVAL featuring SNOOP DOGG & BALL GREEZY,Smile (Living My Best Life)
2019,RUSSELL DICKERSON,Blue Tacoma
2019,LOUD LUXURY featuring BRANDO,Body
2019,LIL PUMP,Butterfly Doors
2019,LUKAS GRAHAM,Love Someone
2019,METRO BOOMIN featuring GUNNA,Space Cadet
2019,SHAWN MENDES x ZEDD,Lost In Japan
2019,CARRIE UNDERWOOD,Love Wins
2019,SKI MASK THE SLUMP GOD featuring JUICE WRLD,Nuketown
2019,YOUNGBOY NEVER BROKE AGAIN,Valuable Pain
2019,BRETT YOUNG,Here Tonight
2019,LIL BABY,Close Friends
2019,21 SAVAGE,Monster
2019,BENNY BLANCO & JUICE WRLD featuring BRENDON URIE,Roses
2019,OLD DOMINION,Make It Sweet
2019,MIDLAND,Burn Out
2019,NICKI MINAJ featuring LIL WAYNE,Good Form
2019,A BOOGIE WIT DA HOODIE featuring JUICE WRLD,Demons And Angels
2019,6IX9INE featuring TORY LANEZ,KIKA
2019,BILLIE EILISH,Ocean Eyes
2019,BILLIE EILISH,idontwannabeyouanymore
2019,TYGA & NICKI MINAJ,Dip
2019,EMINEM featuring JOYNER LUCAS,Lucky You
2019,HALSEY,Without Me
2019,ARIANA GRANDE,"Thank U, Next"
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,TRAVIS SCOTT,Sicko Mode
2019,PANIC! AT THE DISCO,High Hopes
2019,MARSHMELLO & BASTILLE,Happier
2019,MAROON 5 featuring CARDI B,Girls Like You
2019,LIL BABY & GUNNA,Drip Too Hard
2019,KODAK BLACK featuring TRAVIS SCOTT & OFFSET,Zeze
2019,POST MALONE,Better Now
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,GUCCI MANE & BRUNO MARS & KODAK BLACK,Wake Up In The Sky
2019,POST MALONE,Wow.
2019,5 SECONDS OF SUMMER,Youngblood
2019,SHECK WES,Mo Bamba
2019,ARIANA GRANDE,Breathin'
2019,CARDI B,Money
2019,JUICE WRLD,Lucid Dreams
2019,"DJ SNAKE featuring SELENA GOMEZ, OZUNA & CARDI B",Taki Taki
2019,BAD BUNNY featuring DRAKE,MIA
2019,MEEK MILL featuring DRAKE,Going Bad
2019,FLIPP DINERO,Leave Me Alone
2019,ELLA MAI,Trip
2019,DAN + SHAY,Speechless
2019,IMAGINE DRAGONS,Natural
2019,"CARDI B, BAD BUNNY & J BALVIN",I Like It
2019,KHALID & NORMANI,Love Lies
2019,BAZZI featuring CAMILA CABELLO,Beautiful
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,KHALID,Better
2019,LUKE COMBS,She Got The Best Of Me
2019,PINKFONG,Baby Shark
2019,ELLIE GOULDING x DIPLO featuring SWAE LEE,Close To Me
2019,LAUREN DAIGLE,You Say
2019,LIL WAYNE,Uproar
2019,21 SAVAGE,A Lot
2019,JIMMIE ALLEN,Best Shot
2019,A BOOGIE WIT DA HOODIE featuring 6IX9INE,Swervin
2019,MITCHELL TENPENNY,Drunk Me
2019,DEAN LEWIS,Be Alright
2019,AVA MAX,Sweet But Psycho
2019,THOMAS RHETT,Sixteen
2019,TORY LANEZ & RICH THE KID,Talk To Me
2019,PARDISON FONTAINE faeturing CARDI B,Backin' It Up
2019,DIERKS BENTLEY featuring BROTHERS OSBORNE,Burning Man
2019,MEEK MILL featuring JEREMIH & PNB ROCK,Dangerous
2019,DUSTIN LYNCH,Good Girl
2019,LUKE COMBS,Beautiful Crazy
2019,MARK RONSON featuring MILEY CYRUS,Nothing Breaks Like A Heart
2019,THE CHAINSMOKERS featuring KELSEA BALLERINI,This Feeling
2019,CAMILA CABELLO,Consequences
2019,JASON ALDEAN,Girl Like You
2019,KIP MOORE,Last Shot
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,XXXTENTACION & LIL PUMP featuring MALUMA & SWAE LEE,Arms Around You
2019,JUICE WRLD,Armed And Dangerous
2019,SCOTTY McCREERY,This Is It
2019,KODAK BLACK,Calling My Spirit
2019,JACQUEES,You
2019,FRENCH MONTANA featuring DRAKE,No Stylist
2019,A BOOGIE WIT DA HOODIE featuring OFFSET & TYGA,Startender
2019,SILK CITY x DUA LIPA,Electricity
2019,ARIANA GRANDE,Imagine
2019,ANUEL AA & ROMEO SANTOS,Ella Quiere Beber
2019,21 SAVAGE,Can't Leave Without It
2019,CALBOY,Envy Me
2019,LIL' DUVAL featuring SNOOP DOGG & BALL GREEZY,Smile (Living My Best Life)
2019,BILLIE EILISH,When The Party's Over
2019,CHRIS STAPLETON,Millionaire
2019,XXXTENTACION,Bad!
2019,SHAWN MENDES x ZEDD,Lost In Japan
2019,LIL BABY,Pure Cocaine
2019,BILLIE EILISH & KHALID,Lovely
2019,FUTURE & JUICE WRLD,Fine China
2019,JORDAN DAVIS,Take It From Me
2019,LUKE BRYAN,What Makes You Country
2019,TRAVIS SCOTT,Yosemite
2019,21 SAVAGE,Monster
2019,RUSSELL DICKERSON,Blue Tacoma
2019,JAKE OWEN,Down To The Honkytonk
2019,LIL BABY,Close Friends
2019,LUKAS GRAHAM,Love Someone
2019,CARRIE UNDERWOOD,Love Wins
2019,6IX9INE featuring TORY LANEZ,KIKA
2019,SKI MASK THE SLUMP GOD featuring JUICE WRLD,Nuketown
2019,ZARA LARSSON,Ruin My Life
2019,LOUD LUXURY featuring BRANDO,Body
2019,TYGA & NICKI MINAJ,Dip
2019,NICKI MINAJ featuring LIL WAYNE,Good Form
2019,A BOOGIE WIT DA HOODIE featuring JUICE WRLD,Demons And Angels
2019,BRETT YOUNG,Here Tonight
2019,MIDLAND,Burn Out
2019,BAD BUNNY,Solo de Mi
2019,EMINEM featuring JOYNER LUCAS,Lucky You
2019,BENNY BLANCO & JUICE WRLD featuring BRENDON URIE,Roses
2019,XXXTENTACION,whoa (mind in awe)
2019,21 SAVAGE,All My Friends
2019,OLD DOMINION,Make It Sweet
2019,BILLIE EILISH,Ocean Eyes
2019,BILLIE EILISH,idontwannabeyouanymore
2019,ARIANA GRANDE,"Thank U, Next"
2019,HALSEY,Without Me
2019,MARIAH CAREY,All I Want For Christmas Is You
2019,TRAVIS SCOTT,Sicko Mode
2019,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2019,PANIC! AT THE DISCO,High Hopes
2019,MARSHMELLO & BASTILLE,Happier
2019,BOBBY HELMS,Jingle Bell Rock
2019,BRENDA LEE,Rockin' Around The Christmas Tree
2019,BURL IVES,A Holly Jolly Christmas
2019,NAT KING COLE,The Christmas Song (Merry Christmas To You)
2019,LIL BABY & GUNNA,Drip Too Hard
2019,ANDY WILLIAMS,It's The Most Wonderful Time Of The Year
2019,MAROON 5 featuring CARDI B,Girls Like You
2019,KODAK BLACK featuring TRAVIS SCOTT & OFFSET,Zeze
2019,GENE AUTRY,Rudolph The Red-Nosed Reindeer
2019,SHECK WES,Mo Bamba
2019,GUCCI MANE & BRUNO MARS & KODAK BLACK,Wake Up In The Sky
2019,CARDI B,Money
2019,DEAN MARTIN,"Let It Snow, Let It Snow, Let It Snow"
2019,"BENNY BLANCO, HALSEY & KHALID",Eastside
2019,ARIANA GRANDE,Breathin'
2019,POST MALONE,Better Now
2019,5 SECONDS OF SUMMER,Youngblood
2019,WHAM!,Last Christmas
2019,THE RONETTES,Sleigh Ride
2019,JUICE WRLD,Lucid Dreams
2019,GENE AUTRY,Here Comes Santa Claus (Down Santa Claus Lane)
2019,JOSE FELICIANO,Feliz Navidad
2019,"DJ SNAKE featuring SELENA GOMEZ, OZUNA & CARDI B",Taki Taki
2019,BAD BUNNY featuring DRAKE,MIA
2019,PERRY COMO,(There's No Place Like) Home For The Holidays
2019,FLIPP DINERO,Leave Me Alone
2019,BING CROSBY,White Christmas
2019,PERRY COMO & THE FONTANE SISTERS,It's Beginning To Look A Lot Like Christmas
2019,MEEK MILL featuring DRAKE,Going Bad
2019,21 SAVAGE,A Lot
2019,ELLA MAI,Trip
2019,"CARDI B, BAD BUNNY & J BALVIN",I Like It
2019,ELVIS PRESLEY,Blue Christmas
2019,DAN + SHAY,Speechless
2019,JOHN & YOKO / THE PLASTIC ONO BAND with THE HARLEM COMMUNITY,Happy Xmas (War Is Over)
2019,DARLENE LOVE,Christmas (Baby Please Come Home)
2019,KELLY CLARKSON,Underneath The Tree
2019,CHUCK BERRY,Run Rudolph Run
2019,IMAGINE DRAGONS,Natural
2019,POST MALONE,Wow.
2019,KHALID & NORMANI,Love Lies
2019,FRANK SINATRA,Jingle Bells
2019,BAZZI featuring CAMILA CABELLO,Beautiful
2019,KHALID,Better
2019,LADY GAGA & BRADLEY COOPER,Shallow
2019,KATY PERRY,Cozy Little Christmas
2019,LUKE COMBS,She Got The Best Of Me
2019,LAUREN DAIGLE,The Christmas Song
2019,LIL WAYNE,Uproar
2019,A BOOGIE WIT DA HOODIE featuring 6IX9INE,Swervin
2019,21 SAVAGE,Can't Leave Without It
2019,LAUREN DAIGLE,You Say
2019,ELLIE GOULDING x DIPLO featuring SWAE LEE,Close To Me
2019,JIMMIE ALLEN,Best Shot
2019,MEEK MILL featuring JEREMIH & PNB ROCK,Dangerous
2019,DEAN LEWIS,Be Alright
2019,MITCHELL TENPENNY,Drunk Me
2019,A BOOGIE WIT DA HOODIE featuring OFFSET & TYGA,Startender
2019,A BOOGIE WIT DA HOODIE,Look Back At It
2019,21 SAVAGE,All My Friends
2019,XXXTENTACION,Bad!
2019,PARDISON FONTAINE faeturing CARDI B,Backin' It Up
2019,21 SAVAGE,Break Da Law
2019,ARIANA GRANDE,Imagine
2019,TORY LANEZ & RICH THE KID,Talk To Me
2019,21 SAVAGE,Monster
2019,KODAK BLACK,Calling My Spirit
2019,CAMILA CABELLO,Consequences
2019,JUICE WRLD,Armed And Dangerous
2019,XXXTENTACION & LIL PUMP featuring MALUMA & SWAE LEE,Arms Around You
2019,MARK RONSON featuring MILEY CYRUS,Nothing Breaks Like A Heart
2019,THOMAS RHETT,Sixteen
2019,DIERKS BENTLEY featuring BROTHERS OSBORNE,Burning Man
2019,LUKE COMBS,Beautiful Crazy
2019,BILLIE EILISH,When The Party's Over
2019,AVA MAX,Sweet But Psycho
2019,THE CHAINSMOKERS featuring KELSEA BALLERINI,This Feeling
2019,JACQUEES,You
2019,21 SAVAGE,1.5
2019,JASON ALDEAN,Girl Like You
2019,21 SAVAGE,Out For The Night
2019,DUSTIN LYNCH,Good Girl
2019,FRENCH MONTANA featuring DRAKE,No Stylist
2019,BILLIE EILISH & KHALID,Lovely
2019,ANUEL AA & ROMEO SANTOS,Ella Quiere Beber
2019,21 SAVAGE,Gun Smoke
2019,A BOOGIE WIT DA HOODIE featuring JUICE WRLD,Demons And Angels
2019,21 SAVAGE,ASMR
2019,KIP MOORE,Last Shot
2019,FUTURE & JUICE WRLD,Fine China
2019,CALBOY,Envy Me
2019,SHAWN MENDES x ZEDD,Lost In Japan
2019,SCOTTY McCREERY,This Is It
2018,ARIANA GRANDE,"Thank U, Next"
2018,HALSEY,Without Me
2018,TRAVIS SCOTT,Sicko Mode
2018,POST MALONE & SWAE LEE,Sunflower (Spider-Man: Into The Spider-Verse)
2018,MARSHMELLO & BASTILLE,Happier
2018,PANIC! AT THE DISCO,High Hopes
2018,MARIAH CAREY,All I Want For Christmas Is You
2018,KODAK BLACK featuring TRAVIS SCOTT & OFFSET,Zeze
2018,LIL BABY & GUNNA,Drip Too Hard
2018,ANDY WILLIAMS,It's The Most Wonderful Time Of The Year
2018,BRENDA LEE,Rockin' Around The Christmas Tree
2018,BURL IVES,A Holly Jolly Christmas
2018,BOBBY HELMS,Jingle Bell Rock
